20400,362,2,14129,'2.99','2007-03-21 00:10:41.996577'
20401,362,2,14336,'4.99','2007-03-21 07:02:08.996577'
20402,362,1,14752,'5.99','2007-03-21 21:40:08.996577'
20403,362,1,14759,'11.99','2007-03-21 21:57:24.996577'
20404,362,1,14808,'4.99','2007-03-21 23:27:01.996577'
20405,362,1,14950,'2.99','2007-03-22 04:45:38.996577'
20406,363,1,10339,'6.99','2007-03-01 03:34:16.996577'
20407,363,2,12189,'5.99','2007-03-18 00:20:10.996577'
20408,363,2,12760,'4.99','2007-03-18 21:31:45.996577'
20409,363,1,13706,'9.99','2007-03-20 08:01:22.996577'
20410,363,1,14694,'2.99','2007-03-21 19:15:08.996577'
20411,363,1,14983,'5.99','2007-03-22 06:00:49.996577'
20412,363,2,15279,'4.99','2007-03-22 17:37:15.996577'
20413,363,1,15335,'4.99','2007-03-22 19:13:21.996577'
20414,364,2,10290,'5.99','2007-03-01 02:08:16.996577'
20415,364,2,11932,'4.99','2007-03-17 15:04:38.996577'
20416,364,1,12557,'4.99','2007-03-18 13:19:29.996577'
20417,364,1,12761,'1.99','2007-03-18 21:33:48.996577'
20418,364,2,12912,'3.99','2007-03-19 02:53:01.996577'
20419,364,1,13698,'4.99','2007-03-20 07:52:52.996577'
20420,364,2,13936,'0.99','2007-03-20 15:51:01.996577'
20421,364,2,14293,'4.99','2007-03-21 05:35:13.996577'
20422,364,1,15242,'0.99','2007-03-22 16:16:36.996577'
20423,365,2,10717,'2.99','2007-03-01 17:22:19.996577'
20424,365,2,12322,'2.99','2007-03-18 05:03:54.996577'
20425,365,2,12375,'4.99','2007-03-18 06:48:34.996577'
20426,365,1,12804,'8.99','2007-03-18 23:01:41.996577'
20427,365,1,13619,'2.99','2007-03-20 05:07:52.996577'
20428,365,2,14463,'6.99','2007-03-21 11:20:15.996577'
20429,366,1,10384,'4.99','2007-03-01 05:07:40.996577'
20430,366,2,11337,'2.99','2007-03-02 15:27:35.996577'
20431,366,2,11340,'5.99','2007-03-02 15:34:09.996577'
20432,366,2,12413,'2.99','2007-03-18 08:19:00.996577'
20433,366,1,12608,'4.99','2007-03-18 15:33:41.996577'
20434,366,2,13563,'0.99','2007-03-20 03:01:57.996577'
20435,366,1,13857,'2.99','2007-03-20 13:18:32.996577'
20436,366,1,14147,'4.99','2007-03-21 00:42:29.996577'
20437,366,1,14290,'4.99','2007-03-21 05:31:25.996577'
20438,366,1,14390,'2.99','2007-03-21 08:44:04.996577'
20439,366,1,14717,'2.99','2007-03-21 19:59:05.996577'
20440,366,1,14906,'6.99','2007-03-22 03:06:44.996577'
20441,366,1,15514,'2.99','2007-03-23 01:32:06.996577'
20442,367,2,10344,'4.99','2007-03-01 03:46:49.996577'
20443,367,1,12152,'4.99','2007-03-17 22:50:01.996577'
20444,367,2,12362,'0.99','2007-03-18 06:16:31.996577'
20445,367,2,12373,'8.99','2007-03-18 06:35:51.996577'
20446,367,2,12911,'6.99','2007-03-19 02:52:36.996577'
20447,367,2,13235,'4.99','2007-03-19 14:46:19.996577'
20448,367,1,14413,'6.99','2007-03-21 09:34:59.996577'
20449,367,1,14481,'10.99','2007-03-21 12:09:40.996577'
20450,368,2,10730,'8.99','2007-03-01 17:50:08.996577'
20451,368,2,10848,'1.99','2007-03-01 22:18:48.996577'
20452,368,1,11844,'0.99','2007-03-17 11:44:30.996577'
20453,368,2,12319,'2.99','2007-03-18 04:55:11.996577'
20454,368,1,12796,'4.99','2007-03-18 22:50:50.996577'
20455,368,2,13189,'8.99','2007-03-19 12:55:42.996577'
20456,368,2,13280,'2.99','2007-03-19 16:31:17.996577'
20457,368,2,13378,'0.99','2007-03-19 20:02:01.996577'
20458,368,2,13781,'7.99','2007-03-20 10:35:11.996577'
20459,368,2,13963,'1.99','2007-03-20 16:48:44.996577'
20460,368,1,14393,'7.99','2007-03-21 08:51:17.996577'
20461,368,1,15353,'2.99','2007-03-22 19:46:34.996577'
20462,368,1,15437,'2.99','2007-03-22 22:59:35.996577'
20463,369,1,10299,'0.99','2007-03-01 02:36:30.996577'
20464,369,2,10359,'3.99','2007-03-01 04:20:47.996577'
20465,369,2,10713,'2.99','2007-03-01 17:18:31.996577'
20466,369,1,11084,'4.99','2007-03-02 06:02:45.996577'
20467,369,2,11388,'1.99','2007-03-02 17:04:21.996577'
20468,369,1,12521,'0.99','2007-03-18 12:11:33.996577'
20469,369,2,14684,'5.99','2007-03-21 18:56:52.996577'
20470,370,1,10336,'4.99','2007-03-01 03:28:19.996577'
20471,370,1,11540,'1.99','2007-03-16 23:16:29.996577'
20472,370,2,11925,'0.99','2007-03-17 14:51:30.996577'
20473,370,1,12339,'4.99','2007-03-18 05:33:32.996577'
20474,370,1,13039,'0.99','2007-03-19 07:23:45.996577'
20475,370,1,14602,'3.99','2007-03-21 16:17:15.996577'
20476,370,2,14786,'2.99','2007-03-21 22:53:08.996577'
20477,370,2,15368,'3.99','2007-03-22 20:25:41.996577'
20478,370,1,15626,'4.99','2007-03-23 05:54:00.996577'
20479,370,1,15982,'5.99','2007-03-23 18:41:57.996577'
20480,371,1,11086,'10.99','2007-03-02 06:07:10.996577'
20481,371,2,12397,'9.99','2007-03-18 07:41:18.996577'
20482,371,2,12584,'7.99','2007-03-18 14:20:02.996577'
20483,371,1,13028,'2.99','2007-03-19 06:55:49.996577'
20484,371,2,13143,'3.99','2007-03-19 11:13:04.996577'
20485,371,1,13191,'4.99','2007-03-19 12:57:14.996577'
20486,371,2,13953,'4.99','2007-03-20 16:29:03.996577'
20487,371,1,14384,'2.99','2007-03-21 08:31:03.996577'
20488,371,1,15786,'0.99','2007-03-23 12:17:00.996577'
20489,371,1,15824,'2.99','2007-03-23 13:37:43.996577'
20490,372,2,11134,'10.99','2007-03-02 07:47:48.996577'
20491,372,2,11438,'3.99','2007-03-02 18:49:34.996577'
20492,372,2,11555,'4.99','2007-03-16 23:37:25.996577'
20493,372,1,12224,'0.99','2007-03-18 01:27:35.996577'
20494,372,1,12714,'3.99','2007-03-18 19:36:27.996577'
20495,372,2,13402,'4.99','2007-03-19 20:45:19.996577'
20496,372,2,13871,'8.99','2007-03-20 13:38:39.996577'
20497,372,2,14037,'9.99','2007-03-20 20:04:24.996577'
20498,372,1,14211,'4.99','2007-03-21 02:57:37.996577'
20499,372,1,14331,'2.99','2007-03-21 06:58:04.996577'
20500,372,1,14770,'1.99','2007-03-21 22:15:42.996577'
20501,372,2,15041,'0.99','2007-03-22 08:11:44.996577'
20502,372,1,15563,'2.99','2007-03-23 03:37:24.996577'
20503,373,1,10758,'5.99','2007-03-01 18:51:17.996577'
20504,373,2,11066,'7.99','2007-03-02 05:26:58.996577'
20505,373,2,11512,'7.99','2007-03-16 22:19:32.996577'
20506,373,2,11663,'3.99','2007-03-17 03:58:45.996577'
20507,373,2,11976,'3.99','2007-03-17 16:27:45.996577'
20508,373,1,12142,'5.99','2007-03-17 22:32:38.996577'
20509,373,2,12536,'5.99','2007-03-18 12:34:32.996577'
20510,373,1,12748,'7.99','2007-03-18 20:57:31.996577'
20511,373,2,12780,'0.99','2007-03-18 22:16:42.996577'
20512,373,2,13299,'2.99','2007-03-19 17:14:59.996577'
20513,373,1,13329,'3.99','2007-03-19 18:25:21.996577'
20514,373,2,13467,'2.99','2007-03-19 23:25:10.996577'
20515,373,2,15014,'6.99','2007-03-22 07:11:37.996577'
20516,373,1,15068,'3.99','2007-03-22 09:18:39.996577'
20517,374,1,10695,'2.99','2007-03-01 16:44:46.996577'
20518,374,1,11619,'0.99','2007-03-17 02:31:52.996577'
20519,374,2,12696,'2.99','2007-03-18 18:41:34.996577'
20520,374,1,13337,'2.99','2007-03-19 18:35:23.996577'
20521,374,2,13734,'4.99','2007-03-20 08:58:23.996577'
20522,374,2,14524,'8.99','2007-03-21 13:33:53.996577'
20523,374,2,15053,'5.99','2007-03-22 08:41:35.996577'
20524,374,1,15200,'2.99','2007-03-22 14:51:19.996577'
20525,374,2,15202,'4.99','2007-03-22 14:55:19.996577'
20526,374,2,15366,'6.99','2007-03-22 20:14:23.996577'
20527,375,1,10274,'0.99','2007-03-01 01:45:17.996577'
20528,375,2,10589,'1.99','2007-03-01 12:39:35.996577'
20529,375,1,10640,'0.99','2007-03-01 14:13:17.996577'
20530,375,1,10672,'4.99','2007-03-01 15:39:20.996577'
20531,375,1,10859,'5.99','2007-03-01 22:40:05.996577'
20532,375,1,10961,'6.99','2007-03-02 02:16:21.996577'
20533,375,2,11008,'5.99','2007-03-02 03:34:43.996577'
20534,375,2,12122,'9.99','2007-03-17 21:49:11.996577'
20535,375,2,12663,'0.99','2007-03-18 17:39:18.996577'
20536,375,1,13836,'4.99','2007-03-20 12:46:42.996577'
20537,375,1,15004,'2.99','2007-03-22 06:43:47.996577'
20538,375,1,15505,'4.99','2007-03-23 01:14:39.996577'
20539,376,2,10413,'3.99','2007-03-01 06:28:05.996577'
20540,376,1,10810,'3.99','2007-03-01 21:09:05.996577'
20541,376,1,11144,'4.99','2007-03-02 08:07:43.996577'
20542,376,2,11792,'4.99','2007-03-17 09:32:19.996577'
20543,376,1,11851,'4.99','2007-03-17 11:58:53.996577'
20544,376,1,13009,'0.99','2007-03-19 06:19:01.996577'
20545,376,1,13141,'0.99','2007-03-19 11:10:07.996577'
20546,376,2,13761,'4.99','2007-03-20 09:57:16.996577'
20547,376,1,15107,'4.99','2007-03-22 10:33:28.996577'
20548,376,1,15382,'2.99','2007-03-22 20:59:16.996577'
20549,377,1,10738,'3.99','2007-03-01 18:07:34.996577'
20550,377,1,10943,'2.99','2007-03-02 01:45:55.996577'
20551,377,1,12390,'1.99','2007-03-18 07:20:08.996577'
20552,377,1,12549,'4.99','2007-03-18 13:06:33.996577'
20553,377,1,13249,'2.99','2007-03-19 15:16:07.996577'
20554,377,1,13275,'0.99','2007-03-19 16:22:04.996577'
20555,377,2,15088,'0.99','2007-03-22 09:56:52.996577'
20556,377,1,15995,'0.99','2007-03-23 18:58:22.996577'
20557,377,1,15999,'7.99','2007-03-23 19:12:36.996577'
20558,378,1,10917,'4.99','2007-03-02 00:34:44.996577'
20559,378,1,11111,'4.99','2007-03-02 06:49:53.996577'
20560,378,1,12596,'2.99','2007-03-18 14:58:01.996577'
20561,378,1,12828,'4.99','2007-03-19 00:06:13.996577'
20562,378,2,14502,'4.99','2007-03-21 12:50:54.996577'
20563,378,1,14971,'2.99','2007-03-22 05:21:15.996577'
20564,379,2,11457,'3.99','2007-03-02 19:42:42.996577'
20565,379,1,12503,'4.99','2007-03-18 11:45:12.996577'
20566,379,1,13334,'0.99','2007-03-19 18:30:59.996577'
20567,379,2,13397,'7.99','2007-03-19 20:35:01.996577'
20568,379,1,13485,'0.99','2007-03-19 23:48:40.996577'
20569,379,1,14011,'5.99','2007-03-20 19:01:22.996577'
20570,379,2,14152,'2.99','2007-03-21 00:52:16.996577'
20571,379,1,14470,'0.99','2007-03-21 11:38:07.996577'
20572,379,1,14886,'4.99','2007-03-22 02:27:27.996577'
20573,379,2,15399,'4.99','2007-03-22 21:40:25.996577'
20574,379,1,15446,'4.99','2007-03-22 23:17:50.996577'
20575,379,2,15930,'3.99','2007-03-23 16:55:17.996577'
20576,380,2,10450,'1.99','2007-03-01 07:38:29.996577'
20577,380,1,10983,'3.99','2007-03-02 02:52:49.996577'
20578,380,1,11936,'0.99','2007-03-17 15:14:00.996577'
20579,380,2,11945,'0.99','2007-03-17 15:33:59.996577'
20580,380,1,12636,'3.99','2007-03-18 16:28:55.996577'
20581,380,1,12996,'6.99','2007-03-19 05:59:58.996577'
20582,380,1,14529,'6.99','2007-03-21 13:36:57.996577'
20583,380,1,14935,'1.99','2007-03-22 04:15:57.996577'
20584,380,2,15175,'5.99','2007-03-22 13:57:41.996577'
20585,380,1,15361,'2.99','2007-03-22 20:08:11.996577'
20586,380,2,15636,'2.99','2007-03-23 06:19:12.996577'
20587,380,1,15697,'2.99','2007-03-23 08:33:02.996577'
20588,380,2,15748,'2.99','2007-03-23 11:01:26.996577'
20589,381,1,10608,'0.99','2007-03-01 13:17:07.996577'
20590,381,2,10705,'0.99','2007-03-01 17:07:20.996577'
20591,381,1,11519,'2.99','2007-03-16 22:29:53.996577'
20592,381,2,12135,'2.99','2007-03-17 22:18:50.996577'
20593,381,2,12237,'4.99','2007-03-18 01:53:04.996577'
20594,381,2,12632,'2.99','2007-03-18 16:22:47.996577'
20595,381,2,13202,'8.99','2007-03-19 13:26:56.996577'
20596,381,2,13430,'0.99','2007-03-19 21:54:09.996577'
20597,381,1,13614,'0.99','2007-03-20 04:57:03.996577'
20598,381,2,13995,'2.99','2007-03-20 18:03:09.996577'
20599,381,1,14198,'4.99','2007-03-21 02:16:57.996577'
20600,381,2,15299,'4.99','2007-03-22 18:11:23.996577'
20601,381,1,15747,'4.99','2007-03-23 10:57:50.996577'
20602,382,2,10327,'3.99','2007-03-01 03:24:01.996577'
20603,382,2,12229,'0.99','2007-03-18 01:36:49.996577'
20604,382,2,12529,'0.99','2007-03-18 12:22:02.996577'
20605,382,1,14009,'4.99','2007-03-20 18:55:19.996577'
20606,382,2,14300,'4.99','2007-03-21 05:48:03.996577'
20607,382,2,14354,'5.99','2007-03-21 07:36:40.996577'
20608,382,2,15939,'7.99','2007-03-23 17:12:47.996577'
20609,383,2,10515,'4.99','2007-03-01 10:09:59.996577'
20610,383,1,10971,'4.99','2007-03-02 02:36:43.996577'
20611,383,2,10993,'0.99','2007-03-02 03:13:27.996577'
20612,383,2,11122,'0.99','2007-03-02 07:17:35.996577'
20613,383,1,11592,'2.99','2007-03-17 01:04:30.996577'
20614,383,1,12735,'4.99','2007-03-18 20:33:20.996577'
20615,383,2,14039,'4.99','2007-03-20 20:08:09.996577'
20616,383,2,14678,'4.99','2007-03-21 18:41:09.996577'
20617,383,1,15416,'1.99','2007-03-22 22:19:49.996577'
20618,383,1,15881,'6.99','2007-03-23 15:12:51.996577'
20619,384,2,11773,'5.99','2007-03-17 08:48:17.996577'
20620,384,2,13521,'2.99','2007-03-20 01:10:54.996577'
20621,384,2,14416,'2.99','2007-03-21 09:40:12.996577'
20622,384,1,14841,'0.99','2007-03-22 00:31:56.996577'
20623,384,1,14963,'5.99','2007-03-22 05:06:36.996577'
20624,384,2,15321,'4.99','2007-03-22 18:48:30.996577'
20625,385,1,10557,'0.99','2007-03-01 11:27:50.996577'
20626,385,1,10636,'3.99','2007-03-01 14:09:01.996577'
20627,385,1,10655,'4.99','2007-03-01 15:01:53.996577'
20628,385,1,11021,'2.99','2007-03-02 03:58:37.996577'
20629,385,1,11559,'2.99','2007-03-16 23:48:52.996577'
20630,385,2,12310,'2.99','2007-03-18 04:31:00.996577'
20631,385,2,12686,'8.99','2007-03-18 18:23:35.996577'
20632,385,2,13062,'7.99','2007-03-19 08:12:43.996577'
20633,385,1,13117,'0.99','2007-03-19 10:01:46.996577'
20634,385,1,15488,'6.99','2007-03-23 00:34:27.996577'
20635,386,1,10572,'4.99','2007-03-01 11:55:19.996577'
20636,386,2,10618,'3.99','2007-03-01 13:35:04.996577'
20637,386,1,10715,'2.99','2007-03-01 17:20:14.996577'
20638,386,2,11128,'2.99','2007-03-02 07:31:51.996577'
20639,386,2,11695,'4.99','2007-03-17 05:29:34.996577'
20640,386,2,12961,'2.99','2007-03-19 04:51:03.996577'
20641,386,1,13716,'3.99','2007-03-20 08:16:58.996577'
20642,386,1,13764,'2.99','2007-03-20 10:06:42.996577'
20643,386,2,13869,'6.99','2007-03-20 13:37:23.996577'
20644,386,1,15949,'0.99','2007-03-23 17:34:30.996577'
20645,387,1,10564,'0.99','2007-03-01 11:36:00.996577'
20646,387,1,10838,'4.99','2007-03-01 22:04:36.996577'
20647,387,2,11682,'2.99','2007-03-17 04:42:06.996577'
20648,387,2,12153,'4.99','2007-03-17 22:50:56.996577'
20649,387,1,12936,'6.99','2007-03-19 03:53:32.996577'
20650,387,2,13034,'2.99','2007-03-19 07:09:55.996577'
20651,387,1,13082,'5.99','2007-03-19 08:47:45.996577'
20652,387,2,13645,'0.99','2007-03-20 06:15:31.996577'
20653,387,2,13772,'4.99','2007-03-20 10:16:18.996577'
20654,387,2,14279,'5.99','2007-03-21 05:07:34.996577'
20655,387,2,14979,'0.99','2007-03-22 05:45:02.996577'
20656,388,2,11604,'0.99','2007-03-17 01:56:53.996577'
20657,388,2,12044,'0.99','2007-03-17 19:08:03.996577'
20658,388,1,12068,'2.99','2007-03-17 20:05:34.996577'
20659,388,2,12267,'6.99','2007-03-18 02:52:56.996577'
20660,388,2,12497,'4.99','2007-03-18 11:27:06.996577'
20661,388,2,12646,'2.99','2007-03-18 16:53:32.996577'
20662,388,1,12749,'2.99','2007-03-18 20:59:47.996577'
20663,388,1,12977,'4.99','2007-03-19 05:23:59.996577'
20664,388,1,14273,'10.99','2007-03-21 04:55:14.996577'
20665,388,2,14853,'5.99','2007-03-22 00:54:59.996577'
20666,388,2,15660,'5.99','2007-03-23 07:19:47.996577'
20667,389,1,10949,'2.99','2007-03-02 01:52:30.996577'
20668,389,2,11348,'4.99','2007-03-02 15:47:04.996577'
20669,389,2,11441,'2.99','2007-03-02 18:54:07.996577'
20670,389,2,11944,'3.99','2007-03-17 15:31:08.996577'
20671,389,2,12069,'4.99','2007-03-17 20:08:06.996577'
20672,389,2,14493,'7.99','2007-03-21 12:30:10.996577'
20673,389,1,14578,'2.99','2007-03-21 15:22:04.996577'
20674,389,1,14777,'2.99','2007-03-21 22:24:16.996577'
20675,389,1,15462,'5.99','2007-03-22 23:42:27.996577'
20676,389,2,16011,'9.99','2007-03-23 19:39:59.996577'
20677,390,1,12105,'5.99','2007-03-17 21:23:11.996577'
20678,390,2,12803,'2.99','2007-03-18 22:56:47.996577'
20679,390,1,13413,'3.99','2007-03-19 21:15:12.996577'
20680,390,1,13473,'4.99','2007-03-19 23:32:16.996577'
20681,390,1,13501,'0.99','2007-03-20 00:24:46.996577'
20682,390,2,13546,'3.99','2007-03-20 02:18:50.996577'
20683,390,2,13591,'3.99','2007-03-20 04:18:31.996577'
20684,390,2,13618,'7.99','2007-03-20 05:05:12.996577'
20685,390,2,13893,'5.99','2007-03-20 14:21:18.996577'
20686,390,2,15222,'4.99','2007-03-22 15:40:56.996577'
20687,390,2,15303,'8.99','2007-03-22 18:13:25.996577'
20688,390,2,15376,'4.99','2007-03-22 20:50:01.996577'
20689,391,2,10406,'2.99','2007-03-01 06:05:31.996577'
20690,391,1,11151,'4.99','2007-03-02 08:21:10.996577'
20691,391,2,11434,'2.99','2007-03-02 18:41:40.996577'
20692,391,1,11602,'4.99','2007-03-17 01:49:45.996577'
20693,391,1,12090,'0.99','2007-03-17 20:50:09.996577'
20694,391,1,12100,'1.99','2007-03-17 21:09:36.996577'
20695,391,1,13980,'2.99','2007-03-20 17:33:06.996577'
20696,391,1,14381,'0.99','2007-03-21 08:24:13.996577'
20697,392,1,10435,'4.99','2007-03-01 07:19:17.996577'
20698,392,1,11459,'0.99','2007-03-02 19:53:51.996577'
20699,392,1,11686,'2.99','2007-03-17 05:07:56.996577'
20700,392,2,12102,'6.99','2007-03-17 21:13:52.996577'
20701,392,1,12368,'6.99','2007-03-18 06:26:04.996577'
20702,392,2,12561,'0.99','2007-03-18 13:27:17.996577'
20703,392,1,13629,'4.99','2007-03-20 05:32:33.996577'
20704,392,2,14081,'7.99','2007-03-20 22:03:39.996577'
20705,392,1,14223,'5.99','2007-03-21 03:20:17.996577'
20706,392,2,14369,'0.99','2007-03-21 08:02:10.996577'
20707,392,2,14438,'5.99','2007-03-21 10:19:36.996577'
20708,393,2,12059,'2.99','2007-03-17 19:37:49.996577'
20709,393,1,12113,'1.99','2007-03-17 21:29:26.996577'
20710,393,1,12563,'4.99','2007-03-18 13:36:55.996577'
20711,393,1,12676,'0.99','2007-03-18 18:03:06.996577'
20712,393,1,13184,'4.99','2007-03-19 12:44:44.996577'
20713,393,2,13357,'4.99','2007-03-19 19:31:25.996577'
20714,393,2,13788,'1.99','2007-03-20 10:44:07.996577'
20715,393,1,15132,'2.99','2007-03-22 11:39:51.996577'
20716,393,2,15284,'3.99','2007-03-22 17:45:34.996577'
20717,393,2,15527,'0.99','2007-03-23 02:13:17.996577'
20718,393,2,16049,'3.99','2007-03-23 21:18:38.996577'
20719,394,1,10319,'4.99','2007-03-01 03:05:45.996577'
20720,394,1,10603,'0.99','2007-03-01 12:59:01.996577'
20721,394,1,10718,'0.99','2007-03-01 17:24:04.996577'
20722,394,1,12080,'4.99','2007-03-17 20:36:30.996577'
20723,394,1,12389,'4.99','2007-03-18 07:17:02.996577'
20724,394,2,12510,'9.99','2007-03-18 11:50:51.996577'
20725,394,2,13047,'0.99','2007-03-19 07:53:15.996577'
20726,394,1,14605,'0.99','2007-03-21 16:24:32.996577'
20727,395,1,11889,'0.99','2007-03-17 13:36:53.996577'
20728,395,1,14471,'5.99','2007-03-21 11:39:06.996577'
20729,395,2,14720,'0.99','2007-03-21 20:12:19.996577'
20730,395,1,15698,'2.99','2007-03-23 08:40:06.996577'
20731,395,1,15856,'0.99','2007-03-23 14:27:38.996577'
20732,395,1,15970,'4.99','2007-03-23 18:22:50.996577'
20733,396,2,10610,'0.99','2007-03-01 13:18:07.996577'
20734,396,2,12393,'5.99','2007-03-18 07:31:07.996577'
20735,396,1,12895,'4.99','2007-03-19 02:19:14.996577'
20736,396,2,13355,'4.99','2007-03-19 19:27:45.996577'
20737,396,1,14078,'3.99','2007-03-20 21:55:06.996577'
20738,396,1,14169,'4.99','2007-03-21 01:28:57.996577'
20739,396,1,14508,'2.99','2007-03-21 13:02:24.996577'
20740,396,2,14778,'5.99','2007-03-21 22:24:56.996577'
20741,396,1,14792,'1.99','2007-03-21 23:05:07.996577'
20742,396,2,15198,'7.99','2007-03-22 14:43:59.996577'
20743,397,1,10534,'0.99','2007-03-01 10:43:37.996577'
20744,397,2,10598,'4.99','2007-03-01 12:52:02.996577'
20745,397,1,10785,'1.99','2007-03-01 19:53:21.996577'
20746,397,2,11511,'4.99','2007-03-16 22:08:25.996577'
20747,397,2,12223,'2.99','2007-03-18 01:27:06.996577'
20748,397,1,12276,'0.99','2007-03-18 03:11:48.996577'
20749,397,2,12329,'1.99','2007-03-18 05:12:56.996577'
20750,397,2,12700,'0.99','2007-03-18 18:53:12.996577'
20751,397,2,12726,'2.99','2007-03-18 20:13:12.996577'
20752,397,1,12772,'4.99','2007-03-18 21:57:51.996577'
20753,397,2,14100,'3.99','2007-03-20 22:59:33.996577'
20754,397,1,14790,'6.99','2007-03-21 23:02:43.996577'
20755,397,1,15083,'6.99','2007-03-22 09:46:03.996577'
20756,398,1,10230,'2.99','2007-03-01 00:18:02.996577'
20757,398,2,11132,'4.99','2007-03-02 07:42:35.996577'
20758,398,2,12528,'2.99','2007-03-18 12:21:07.996577'
20759,398,2,13643,'4.99','2007-03-20 06:10:50.996577'
20760,398,1,15189,'3.99','2007-03-22 14:25:08.996577'
20761,399,2,10654,'2.99','2007-03-01 15:00:01.996577'
20762,399,2,10960,'5.99','2007-03-02 02:14:44.996577'
20763,399,1,11329,'4.99','2007-03-02 15:11:18.996577'
20764,399,1,11953,'3.99','2007-03-17 15:45:08.996577'
20765,399,1,13253,'4.99','2007-03-19 15:22:22.996577'
20766,399,2,13293,'4.99','2007-03-19 17:04:18.996577'
20767,399,1,15300,'0.99','2007-03-22 18:12:26.996577'
20768,399,1,15468,'4.99','2007-03-22 23:53:56.996577'
20769,400,2,10484,'2.99','2007-03-01 08:48:19.996577'
20770,400,1,10711,'0.99','2007-03-01 17:13:35.996577'
20771,400,2,11510,'6.99','2007-03-16 21:58:33.996577'
20772,400,2,11530,'2.99','2007-03-16 22:57:26.996577'
20773,400,1,11600,'5.99','2007-03-17 01:40:30.996577'
20774,400,1,12514,'2.99','2007-03-18 12:02:21.996577'
20775,400,2,13449,'2.99','2007-03-19 22:45:27.996577'
20776,400,1,14775,'2.99','2007-03-21 22:21:33.996577'
20777,400,2,15533,'4.99','2007-03-23 02:23:05.996577'
20778,400,2,15988,'4.99','2007-03-23 18:51:34.996577'
20779,401,1,11820,'2.99','2007-03-17 10:53:59.996577'
20780,401,1,12475,'4.99','2007-03-18 10:42:47.996577'
20781,401,2,12479,'4.99','2007-03-18 10:55:03.996577'
20782,401,1,12906,'2.99','2007-03-19 02:42:09.996577'
20783,401,1,13024,'4.99','2007-03-19 06:47:47.996577'
20784,401,1,14359,'0.99','2007-03-21 07:44:45.996577'
20785,401,2,14433,'1.99','2007-03-21 10:05:00.996577'
20786,401,1,15831,'0.99','2007-03-23 13:49:45.996577'
20787,401,1,15927,'0.99','2007-03-23 16:51:37.996577'
20788,402,2,11045,'0.99','2007-03-02 04:36:20.996577'
20789,402,2,11549,'4.99','2007-03-16 23:30:14.996577'
20790,402,2,11920,'0.99','2007-03-17 14:38:45.996577'
20791,402,1,15428,'4.99','2007-03-22 22:40:18.996577'
20792,403,1,10443,'2.99','2007-03-01 07:29:30.996577'
20793,403,1,10547,'6.99','2007-03-01 11:12:43.996577'
20794,403,2,10789,'2.99','2007-03-01 20:06:21.996577'
20795,403,1,11038,'7.99','2007-03-02 04:28:08.996577'
20796,403,2,11391,'9.99','2007-03-02 17:08:38.996577'
20797,403,2,11427,'2.99','2007-03-02 18:31:05.996577'
20798,403,2,11460,'0.99','2007-03-02 19:56:29.996577'
20799,403,2,11558,'0.99','2007-03-16 23:48:18.996577'
20800,403,2,12005,'5.99','2007-03-17 17:25:21.996577'
20801,403,1,12132,'2.99','2007-03-17 22:05:29.996577'
20802,403,1,12793,'5.99','2007-03-18 22:49:02.996577'
20803,403,1,14519,'2.99','2007-03-21 13:27:55.996577'
20804,403,1,14662,'0.99','2007-03-21 18:13:53.996577'
20805,403,2,14725,'4.99','2007-03-21 20:30:34.996577'
20806,403,1,15410,'4.99','2007-03-22 21:56:09.996577'
20807,404,1,10651,'2.99','2007-03-01 14:48:48.996577'
20808,404,1,12325,'5.99','2007-03-18 05:09:56.996577'
20809,404,1,12554,'8.99','2007-03-18 13:15:54.996577'
20810,404,2,13412,'5.99','2007-03-19 21:15:01.996577'
20811,404,1,13422,'4.99','2007-03-19 21:35:50.996577'
20812,404,1,14691,'0.99','2007-03-21 19:10:55.996577'
20813,404,2,14835,'5.99','2007-03-22 00:17:33.996577'
20814,404,2,14838,'4.99','2007-03-22 00:26:00.996577'
20815,404,2,14912,'4.99','2007-03-22 03:20:08.996577'
20816,404,2,15087,'0.99','2007-03-22 09:52:35.996577'
20817,404,2,15290,'10.99','2007-03-22 17:56:28.996577'
20818,405,1,10472,'4.99','2007-03-01 08:23:07.996577'
20819,405,2,10823,'4.99','2007-03-01 21:27:36.996577'
20820,405,1,11345,'7.99','2007-03-02 15:42:45.996577'
20821,405,1,12050,'0.99','2007-03-17 19:23:51.996577'
20822,405,2,12425,'5.99','2007-03-18 08:46:32.996577'
20823,405,1,13304,'1.99','2007-03-19 17:24:58.996577'
20824,405,1,13398,'0.99','2007-03-19 20:37:14.996577'
20825,405,1,14274,'4.99','2007-03-21 04:57:46.996577'
20826,405,2,14537,'0.99','2007-03-21 13:52:50.996577'
20827,405,1,15072,'1.99','2007-03-22 09:27:11.996577'
20828,405,2,15383,'2.99','2007-03-22 20:59:46.996577'
20829,405,1,15932,'4.99','2007-03-23 17:00:06.996577'
20830,406,1,10632,'1.99','2007-03-01 14:05:22.996577'
20831,406,1,11603,'4.99','2007-03-17 01:50:36.996577'
20832,406,2,12505,'5.99','2007-03-18 11:45:56.996577'
20833,406,2,14205,'6.99','2007-03-21 02:25:41.996577'
20834,406,2,14421,'2.99','2007-03-21 09:48:47.996577'
20835,406,2,14601,'2.99','2007-03-21 16:14:18.996577'
20836,407,2,10774,'4.99','2007-03-01 19:22:59.996577'
